PartNumber,PartDescription,Brand,DisplayStyleNo,Finish,Size,BoltPattern,Offset,CenterBore,LoadRating,ShippingWeight,ImageURL,InvOrderType,Style,TotalQOH,MSRP,MAP,RunDate,1001,1002,1003,1004,1005,1006,1007,1008,1009,1011,1013,1014,1015,1016,1018,1019,1020,1021,1022,1024,1025,1026,1028,1029,1030,1031,1032,1034,1035,1036,1038,1040,1042,1043,1053,1054,1055,1056,1060,1071,1072,1080,1085,1086,1087,1088,1421
ABL23-20905635BK,AB23 20X9 5X112 G-BLK CHR LIP 35MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,20X9,5X112,35,72.56,1900,38.38000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,10,525.00,525.00,03/22/2022 4:05:54 AM,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-20905635RD,AB23 20X9 5X112 CANDY RD CHR LP 35MM,Asanti Black,23,CANDY RED W/ CHROME LIP,20X9,5X112,35,72.56,1900,38.38000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,2,413.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-20905635SL,AB23 20X9 5X112 BRUSH SLV CHR LIP 35MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,20X9,5X112,35,72.56,1900,38.51000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,21,594.00,594.00,03/22/2022 4:05:54 AM,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22050025BK,AB23 22X10.5 BLANK G-BLK CHR LIP 25MM (108-130),Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X10.5,BLANK,25,72.56,2000,47.02000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,459.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22050025SL,AB23 22X10.5 BLANK BRUSH SLV CHR LIP 25MM (108-130),Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X10.5,BLANK,25,72.56,2000,47.08000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,512.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22050035BK,AB23 22X10.5 BLANK G-BLK CHR LIP 35MM (108-130),Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X10.5,BLANK,35,72.56,2000,45.56000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,459.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22050035SL,AB23 22X10.5 BLANK BRUSH SLV CHR LIP 35MM (108-130),Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X10.5,BLANK,35,72.56,2000,45.95000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,512.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22051235BK,AB23 22X10.5 5X4.5 G-BLK CHR LIP 35MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X10.5,5X4.5,35,72.56,2000,45.27000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,5,554.00,554.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22051235RD,AB23 22X10.5 5X4.5 CANDY RD CHR LP 35MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X10.5,5X4.5,35,72.56,2000,45.27000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,SP,ABL-23 SIGMA,15,496.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ABL23-22051235SL,AB23 22X10.5 5X4.5 BRUSH SLV CHR LIP 35MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X10.5,5X4.5,35,72.56,2000,45.30000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,18,712.00,712.00,03/22/2022 4:05:54 AM,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
ABL23-22051525BK,AB23 22X10.5 5X115 G-BLK CHR LIP 25MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X10.5,5X115,25,72.56,2000,45.71000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,55,634.00,634.00,03/22/2022 4:05:54 AM,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,2,2,3,0,4,0,0,4,4,0,0,0,0,0,0,0,0,24,0,0,0,4
ABL23-22051525RD,AB23 22X10.5 5X115 CANDY RD CHR LP 25MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X10.5,5X115,25,72.56,2000,45.71000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,5,496.00,0.00,03/22/2022 4:05:54 AM,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ABL23-22051525SL,AB23 22X10.5 5X115 BRUSH SLV CHR LIP 25MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X10.5,5X115,25,72.56,2000,46.31000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,30,502.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0
ABL23-22055235BK,AB23 22X10.5 5X120 G-BLK CHR LIP 35MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X10.5,5X120,35,74.10,2000,45.01000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,28,634.00,634.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1
ABL23-22055235RD,AB23 22X10.5 5X120 CANDY RD CHR LP 35MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X10.5,5X120,35,74.10,2000,45.01000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,4,496.00,0.00,03/22/2022 4:05:54 AM,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22055235SL,AB23 22X10.5 5X120 BRUSH SLV CHR LIP 35MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X10.5,5X120,35,74.10,2000,45.06000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,5,712.00,712.00,03/22/2022 4:05:54 AM,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22055635BK,AB23 22X10.5 5X112 G-BLK CHR LIP 35MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X10.5,5X112,35,72.56,2000,45.05000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,18,712.00,712.00,03/22/2022 4:05:54 AM,0,0,2,2,2,0,0,0,2,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22055635RD,AB23 22X10.5 5X112 CANDY RD CHR LP 35MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X10.5,5X112,35,72.56,2000,45.05000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,SP,ABL-23 SIGMA,35,496.00,0.00,03/22/2022 4:05:54 AM,1,4,4,4,0,0,4,4,3,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22055635SL,AB23 22X10.5 5X112 BRUSH SLV CHR LIP 35MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X10.5,5X112,35,72.56,2000,45.22000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,1,712.00,712.00,03/22/2022 4:05:54 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22900015BK,AB23 22X9 BLANK G-BLK CHR LIP 15MM (108-130),Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X9,BLANK,15,72.56,2000,47.40000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,420.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22900015SL,AB23 22X9 BLANK BRUSH SLV CHR LIP 15MM (108-130),Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X9,BLANK,15,72.56,2000,47.53000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,474.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22900032BK,AB23 22X9 BLANK G-BLK CHR LIP 32MM (108-130),Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X9,BLANK,32,72.56,2000,46.01000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,2,420.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ABL23-22900032RD,AB23 22X9 BLANK CANDY RD CHR LP 32MM (108-130),Asanti Black,23,CANDY RED W/ CHROME LIP,22X9,BLANK,32,72.56,2000,46.01000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,504.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22900032SL,AB23 22X9 BLANK BRUSH SLV CHR LIP 32MM (108-130),Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X9,BLANK,32,72.56,2000,46.20000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,1,474.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ABL23-22901232BK,AB23 22X9 5X4.5 G-BLK CHR LIP 32MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X9,5X4.5,32,72.56,2000,45.61000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,28,564.00,564.00,03/22/2022 4:05:54 AM,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
ABL23-22901232RD,AB23 22X9 5X4.5 CANDY RD CHR LP 32MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X9,5X4.5,32,72.56,2000,45.61000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,SP,ABL-23 SIGMA,15,552.00,0.00,03/22/2022 4:05:54 AM,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
ABL23-22901232SL,AB23 22X9 5X4.5 BRUSH SLV CHR LIP 32MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X9,5X4.5,32,72.56,2000,45.61000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,6,641.00,641.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22901515BK,AB23 22X9 5X115 G-BLK CHR LIP 15MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X9,5X115,15,72.56,2000,46.64000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,51,564.00,564.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
ABL23-22901515RD,AB23 22X9 5X115 CANDY RD CHR LP 15MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X9,5X115,15,72.56,2000,46.64000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,1,442.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22901515SL,AB23 22X9 5X115 BRUSH SLV CHR LIP 15MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X9,5X115,15,72.56,2000,47.06000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,3,641.00,641.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22905232BK,AB23 22X9 5X120 G-BLK CHR LIP 32MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X9,5X120,32,74.10,2000,45.63000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,55,564.00,564.00,03/22/2022 4:05:54 AM,0,4,2,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0
ABL23-22905232RD,AB23 22X9 5X120 CANDY RD CHR LP 32MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X9,5X120,32,74.10,2000,45.63000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,SP,ABL-23 SIGMA,0,442.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22905232SL,AB23 22X9 5X120 BRUSH SLV CHR LIP 32MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X9,5X120,32,74.10,2000,45.30000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,1,641.00,641.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ABL23-22905632BK,AB23 22X9 5X112 G-BLK CHR LIP 32MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,22X9,5X112,32,72.56,2000,45.91000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,46,564.00,564.00,03/22/2022 4:05:54 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
ABL23-22905632RD,AB23 22X9 5X112 CANDY RD CHR LP 32MM,Asanti Black,23,CANDY RED W/ CHROME LIP,22X9,5X112,32,72.56,2000,45.91000,https://assets.wheelpros.com/AB23AB0239Standardg0be7yaef2KyKMX3Gdw.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,15,442.00,0.00,03/22/2022 4:05:54 AM,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-22905632SL,AB23 22X9 5X112 BRUSH SLV CHR LIP 32MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,22X9,5X112,32,72.56,2000,44.90000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,38,641.00,641.00,03/22/2022 4:05:54 AM,1,0,0,0,4,0,1,0,4,2,0,0,0,4,2,0,0,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-24900015BK,AB23 24X9 BLANK G-BLK CHR LIP 15MM (108-130),Asanti Black,23,GLOSS BLACK W/ CHROME LIP,24X9,BLANK,15,72.56,2000,52.42000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,657.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-24900015SL,AB23 24X9 BLANK BRUSH SLV CHR LIP 15MM (108-130),Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,24X9,BLANK,15,72.56,2000,52.42000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,1,721.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ABL23-24900032BK,AB23 24X9 BLANK G-BLK CHR LIP 32MM (108-130),Asanti Black,23,GLOSS BLACK W/ CHROME LIP,24X9,BLANK,32,72.56,2000,51.27000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,657.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-24900032SL,AB23 24X9 BLANK BRUSH SLV CHR LIP 32MM (108-130),Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,24X9,BLANK,32,72.56,2000,50.87000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,721.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-24901232BK,AB23 24X9 5X4.5 G-BLK CHR LIP 32MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,24X9,5X4.5,32,72.56,2000,50.05000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,39,899.00,899.00,03/22/2022 4:05:54 AM,0,0,4,0,0,0,0,0,0,12,0,0,1,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
ABL23-24901232SL,AB23 24X9 5X4.5 BRUSH SLV CHR LIP 32MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,24X9,5X4.5,32,72.56,2000,50.43000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,0,989.00,989.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-24901515BK,AB23 24X9 5X115 G-BLK CHR LIP 15MM,Asanti Black,23,GLOSS BLACK W/ CHROME LIP,24X9,5X115,15,72.56,2000,50.98000,https://assets.wheelpros.com/AB23AB0233Standardg0be63rsn32vyYfeTnN.png?product_type=Wheels&size=500,ST,ABL-23 SIGMA,3,899.00,899.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL23-24901515SL,AB23 24X9 5X115 BRUSH SLV CHR LIP 15MM,Asanti Black,23,BRUSHED SILVER W/ CHROME LIP,24X9,5X115,15,72.56,2000,51.32000,https://assets.wheelpros.com/AB23AB0234Standardg0be76kueoAChIdmxsF.png?product_type=Wheels&size=500,N2,ABL-23 SIGMA,0,698.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL24-20050020BK,AB24 20X10.5 BLANK G-BLK CHR LIP 20MM (108-130),Asanti Black,24,GLOSS BLACK W/ CHROME LIP,20X10.5,BLANK,20,72.56,1900,37.54000,https://assets.wheelpros.com/AB24AB0243Standardg0beaeo5wvUFIiMAg9l.png?product_type=Wheels&size=500,N2,ABL-24 BETA,0,493.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL24-20050020SL,AB24 20X10.5 BLANK BRUSH SLV CHR LIP 20MM (108-130),Asanti Black,24,BRUSHED SILVER W/ CHROME LIP,20X10.5,BLANK,20,72.56,1900,37.54000,https://assets.wheelpros.com/AB24AB0244Standardg0beb2ulueGj6Hh1t89.png?product_type=Wheels&size=500,N2,ABL-24 BETA,1,421.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ABL24-20050038BK,AB24 20X10.5 BLANK G-BLK CHR LIP 38MM (108-130),Asanti Black,24,GLOSS BLACK W/ CHROME LIP,20X10.5,BLANK,38,72.56,1900,37.54000,https://assets.wheelpros.com/AB24AB0243Standardg0beaeo5wvUFIiMAg9l.png?product_type=Wheels&size=500,N2,ABL-24 BETA,0,493.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABL24-20050038SL,AB24 20X10.5 BLANK BRUSH SLV CHR LIP 38MM (108-130),Asanti Black,24,BRUSHED SILVER W/ CHROME LIP,20X10.5,BLANK,38,72.56,1900,37.54000,https://assets.wheelpros.com/AB24AB0244Standardg0beb2ulueGj6Hh1t89.png?product_type=Wheels&size=500,N2,ABL-24 BETA,2,421.00,0.00,03/22/2022 4:05:54 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
